system:index,Bioregions,OBJECTID,OBJECTID_1,Shape_Area,Shape_Leng,pop_den_2000,pop_den_2005,pop_den_2010,pop_den_2015,pop_den_2020,grid_id
0000000000000000494b,NA24,126,127,5.87464319123E11,5327422.291,171.12327295161668,167.3329905314522,163.63197963654014,160.0181925708479,156.4896462243242,18764
0000000000000000494c,NA24,126,127,5.87464319123E11,5327422.291,403.68602277420746,394.37504995840555,385.27883877042075,376.3924273637887,367.71098260184476,18765
0000000000000000494d,NA24,126,127,5.87464319123E11,5327422.291,1204.3852372001452,1176.6062312191661,1149.467965354459,1122.955603640903,1097.0547635241685,18766
0000000000000000494e,NA24,126,127,5.87464319123E11,5327422.291,1386.4882419489095,1354.5090532114832,1323.2674552925687,1292.7464657369974,1262.9294087248954,18767
0000000000000000494f,NA24,126,127,5.87464319123E11,5327422.291,1081.7697513308042,1056.8188277084791,1032.4434432567175,1008.6302461511322,985.3663176062662,18768
00000000000000004950,NA24,126,127,5.87464319123E11,5327422.291,694.9982602276854,678.9682036562039,663.3078803386943,648.0087503483608,633.0625109904499,18769
00000000000000004951,NA24,126,127,5.87464319123E11,5327422.291,997.5505011314187,974.5421292809181,952.0644126831916,930.1051770446406,908.6524070166264,18770
00000000000000004952,NA24,126,127,5.87464319123E11,5327422.291,426.7793988537451,421.1208206,415.5653967547296,410.1109269486641,404.75526475256595,18771
00000000000000004953,NA24,126,127,5.87464319123E11,5327422.291,764.3155670804914,759.3196929,754.3564688300012,749.4256955705941,744.5271400504597,18772
00000000000000004954,NA24,126,127,5.87464319123E11,5327422.291,343.7860509271616,341.5389239,339.30648484899837,337.0886446832542,334.8852969904396,18773
00000000000000004955,NA24,126,127,5.87464319123E11,5327422.291,346.4775036955565,344.21278786111674,341.9628738154635,339.7276681724348,337.50706792653466,18774
00000000000000004956,NA24,126,127,5.87464319123E11,5327422.291,1003.3683622096095,996.8099201524465,990.2943810346852,983.8214104448715,977.3907627871208,18775
00000000000000004957,NA24,126,127,5.87464319123E11,5327422.291,369.4837272543656,367.06863469940635,364.6693188434583,362.2856922044709,359.9176505253075,18776
00000000000000004958,NA24,126,127,5.87464319123E11,5327422.291,117.18962937017376,116.42363061631126,115.66263749154562,114.9066211878398,114.15554388504849,18777
00000000000000004959,NA24,126,127,5.87464319123E11,5327422.291,144.89609584806064,143.9489934934274,143.00808499272222,142.07332694868558,141.1446768890888,18778
0000000000000000495a,NA24,126,127,5.87464319123E11,5327422.291,39.25081606657489,38.99425702769383,38.73937452692369,38.48615894,38.234597608899925,18779
0000000000000000495b,NA24,126,127,5.87464319123E11,5327422.291,116.50967820677526,115.74812117606606,114.99154393319465,114.23991436745479,113.49319698320728,18780
0000000000000000495c,NA24,126,127,5.87464319123E11,5327422.291,76.64037926,76.13942775,75.64174876917913,75.14732257824754,74.6561317,18781
0000000000000000495d,NA24,126,127,5.87464319123E11,5327422.291,22.424617394484628,22.27798524972105,22.132312152248957,21.987592231527756,21.843818718590796,18782
0000000000000000495e,NA24,126,127,5.87464319123E11,5327422.291,3.7658440398918778,3.7176620624040857,3.6701368525007108,3.623259058802329,3.577019710246244,18783
0000000000000000495f,NA24,126,127,5.87464319123E11,5327422.291,32.672416155622614,32.19856948479725,31.73159437,31.271392507799746,30.817865065716465,18784
00000000000000004960,NA24,126,127,5.87464319123E11,5327422.291,84.28543480689949,83.06304711165551,81.85838594375538,80.67119868073814,79.50122790154421,18785
00000000000000004961,NA24,126,127,5.87464319123E11,5327422.291,51.344832207545736,50.60017982,49.866327605028744,49.14311901140046,48.43039765188343,18786
00000000000000004962,NA24,126,127,5.87464319123E11,5327422.291,33.19950230551724,32.71801123644212,32.24350324241693,31.775877159879595,31.31503304387886,18787
00000000000000004963,NA24,126,127,5.87464319123E11,5327422.291,21.68540952255857,21.370906782084923,21.06096543407738,20.75551869738875,20.45450252742985,18788
00000000000000004964,NA24,126,127,5.87464319123E11,5327422.291,4.863552129499079,4.793016302206827,4.723503430795795,4.654998568753284,4.587487328012145,18789
00000000000000004965,NA24,126,127,5.87464319123E11,5327422.291,15.752932632141569,15.658005819795887,15.564283771881836,15.471750286877116,15.380387704938174,18790
00000000000000004966,NA24,126,127,5.87464319123E11,5327422.291,28.862642146550584,28.82559271411686,28.788590898225912,28.751636403910442,28.714729404472305,18791
00000000000000004967,NA24,126,127,5.87464319123E11,5327422.291,39.020230773655065,38.97014233146289,38.920118876424986,38.870159058969854,38.820263384400846,18792
00000000000000004968,NA24,126,127,5.87464319123E11,5327422.291,22.95069567702535,22.92123498,22.89181233788371,22.86242729273257,22.833079790348883,18793
00000000000000004969,NA24,126,127,5.87464319123E11,5327422.291,13.262423319900607,13.245399238965515,13.228396856107462,13.211416223543033,13.19445754080703,18794
0000000000000000496a,NA24,126,127,5.87464319123E11,5327422.291,12.965759074226327,12.949115381839961,12.932493471010254,12.915892684992773,12.899313257432587,18795
0000000000000000496b,NA24,126,127,5.87464319123E11,5327422.291,25.152167153367035,25.119880676212357,25.087635392207208,25.055431960769543,25.02326955256638,18796
0000000000000000496c,NA24,126,127,5.87464319123E11,5327422.291,11.103279315387354,11.089026672487266,11.074792374178324,11.06057610346505,11.04637808498361,18797
0000000000000000496d,NA24,126,127,5.87464319123E11,5327422.291,8.896644993998155,8.911490091301175,8.926850782,8.942736938,8.959158746497494,18798
0000000000000000496e,NA24,126,127,5.87464319123E11,5327422.291,9.012350382144104,9.195429349174454,9.382232263,9.572835575525964,9.767316455417717,18799
0000000000000000496f,NA24,126,127,5.87464319123E11,5327422.291,7.924049460999453,8.085236740690048,8.249702934240082,8.417514607996718,8.588739698212912,18800
00000000000000004970,NA24,126,127,5.87464319123E11,5327422.291,15.722963851615201,16.04279317958811,16.369127915101483,16.70210123113621,17.041847738621833,18801
00000000000000004971,NA24,126,127,5.87464319123E11,5327422.291,11.385541065819151,11.617140332481009,11.85345105740295,12.094568228755955,12.340590288060476,18802
00000000000000004972,NA24,126,127,5.87464319123E11,5327422.291,9.004060442808825,9.185681141573992,9.370994646785899,9.560075431264417,9.753000969,18803
00000000000000004973,NA24,126,127,5.87464319123E11,5327422.291,10.196542894911413,10.810887021995118,11.46987844375943,12.176838904744395,12.935338262548601,18804
00000000000000004974,NA24,126,127,5.87464319123E11,5327422.291,4.831343149735356,5.193179140425436,5.582114210257715,6.0001781249150525,6.449552204236298,18805
00000000000000004975,NA24,126,127,5.87464319123E11,5327422.291,1.3852658816463963,1.4890132883146956,1.600530670148922,1.7203999224852944,1.8492466071341007,18806
00000000000000004976,NA24,126,127,5.87464319123E11,5327422.291,0.20804496313208948,0.22362617455678782,0.24037430853977396,0.25837677511427626,0.2777275003304264,18807
00000000000000004977,NA24,126,127,5.87464319123E11,5327422.291,40.240719831503796,43.25448733976914,46.49396514759441,49.976059189818564,53.71893993,18808
00000000000000004978,NA24,126,127,5.87464319123E11,5327422.291,69.01950742108531,74.18861867738349,79.74486002531471,85.71722999685464,92.13688773888967,18809
00000000000000004979,NA24,126,127,5.87464319123E11,5327422.291,54.72466705946593,58.70751019463524,62.982883463278185,67.57240631882493,72.49931049965525,18810
0000000000000000497a,NA24,126,127,5.87464319123E11,5327422.291,14.94171349841273,15.887943208990048,16.896435311682577,17.97142399267364,19.117439597151986,18811
0000000000000000497b,NA24,126,127,5.87464319123E11,5327422.291,10.44879146113612,11.01266014673342,11.606978626018645,12.233391907536912,12.893634769440787,18812
0000000000000000497c,NA24,126,127,5.87464319123E11,5327422.291,21.500000733481006,22.670355983479663,23.904419687218393,25.205659182942835,26.577732524447722,18813
0000000000000000497d,NA24,126,127,5.87464319123E11,5327422.291,38.430828715499636,40.52281866616861,42.72868473480246,45.054627647223384,47.50718575775473,18814
0000000000000000497e,NA24,126,127,5.87464319123E11,5327422.291,56.87317000568923,59.969073069294744,63.23349862848819,66.67562570653273,70.30512631293344,18815
0000000000000000497f,NA24,126,127,5.87464319123E11,5327422.291,41.98037508283729,44.26558389339503,46.67518938350948,49.21596093785661,51.895042436994196,18816
00000000000000004980,NA24,126,127,5.87464319123E11,5327422.291,173.91769613389715,175.08279502613848,176.2606666040635,177.4516352180035,178.6560496107921,18817
00000000000000004981,NA24,126,127,5.87464319123E11,5327422.291,41.614534581502284,43.40659957885742,45.27583994547526,47.22558008829752,49.25927836,18818
00000000000000004982,NA24,126,127,5.87464319123E11,5327422.291,47.20218363841451,49.23487670583899,51.35510551620879,53.56663592915522,55.87340401185897,18819
00000000000000004983,NA24,126,127,5.87464319123E11,5327422.291,37.133289976545704,37.59881488134243,38.07406697123365,38.55937118346848,39.05506526686393,18820
00000000000000004984,NA24,126,127,5.87464319123E11,5327422.291,31.408953455838343,31.69490267160864,31.98345497845043,32.27463406892963,32.56846387882921,18821
00000000000000004985,NA24,126,127,5.87464319123E11,5327422.291,110.23898823700168,111.24261014329221,112.25537439958624,113.27735286089428,114.30863496285727,18822
00000000000000004986,NA24,126,127,5.87464319123E11,5327422.291,66.17332944284954,66.77577538652174,67.38370577441287,67.99717087828024,68.61622287620739,18823
00000000000000004987,NA24,126,127,5.87464319123E11,5327422.291,23.284446724772824,23.496429723474222,23.710342915705162,23.92620292447253,24.14402868164304,18824
00000000000000004988,NA24,126,127,5.87464319123E11,5327422.291,25.86173978006858,26.09625342,26.33290275,26.57170568413501,26.81268272105818,18825
00000000000000004989,NA24,126,127,5.87464319123E11,5327422.291,22.34184219537817,22.534826472824122,22.72956601687775,22.92607500745139,23.12437101966403,18826
0000000000000000498a,NA24,126,127,5.87464319123E11,5327422.291,46.004829877358915,46.03047570554187,46.05626043986624,46.08218434314949,46.10824815872651,18827
0000000000000000498b,NA24,126,127,5.87464319123E11,5327422.291,35.58529355616609,35.59393490961914,35.60257831362542,35.611223379941386,35.61987121,18828
0000000000000000498c,NA24,126,127,5.87464319123E11,5327422.291,13.018319738465356,13.021480958367986,13.024643242430201,13.027806097048826,13.03096975,18829
0000000000000000498d,NA24,126,127,5.87464319123E11,5327422.291,15.552077608710965,15.555854335018793,15.559632061377469,15.563410471562694,15.567190019621187,18830
0000000000000000498e,NA24,126,127,5.87464319123E11,5327422.291,15.146382141655918,15.150060074189037,15.15373910460675,15.15741921461288,15.161100064094466,18831
0000000000000000498f,NA24,126,127,5.87464319123E11,5327422.291,11.972797422702032,11.908085341015578,11.845296636763972,11.78437632512085,11.725270795923072,18832
00000000000000004990,NA24,126,127,5.87464319123E11,5327422.291,15.728999823758393,15.281862509102769,14.847549373810075,14.42569222073746,14.015933882900093,18833
00000000000000004991,NA24,126,127,5.87464319123E11,5327422.291,11.024619983876738,10.708458869882259,10.401364670013448,10.103077263179792,9.813343968075495,18834
00000000000000004992,NA24,126,127,5.87464319123E11,5327422.291,13.041378101196644,12.667380976893117,12.30410929273461,11.951255360101353,11.608520622413847,18835
00000000000000004993,NA24,126,127,5.87464319123E11,5327422.291,23.92688132669112,23.24071290597389,22.574222028305233,21.926844535544596,21.298032815908883,18836
00000000000000004994,NA24,126,127,5.87464319123E11,5327422.291,66.05435022161751,64.16006227794803,62.32009764347519,60.53289913244342,58.796953314647915,18837
00000000000000004995,NA24,126,127,5.87464319123E11,5327422.291,342.92467714696534,332.9512418,323.2681595158062,313.8669625690192,304.73944518041606,18838
00000000000000004996,NA24,126,127,5.87464319123E11,5327422.291,51.3078898,49.772473,48.285676913259714,46.84599301679372,45.451961637268525,18839
00000000000000004997,NA24,126,127,5.87464319123E11,5327422.291,16.197420089626085,16.387402186188897,16.579639113148527,16.774156371676558,16.970980287622442,18840
00000000000000004998,NA24,126,127,5.87464319123E11,5327422.291,18.138252863058835,18.35169269595411,18.56764420539702,18.786136698803936,19.00720066881693,18841
00000000000000004999,NA24,126,127,5.87464319123E11,5327422.291,15.602618308237478,15.784564878849812,15.968690921247589,16.155020805116003,16.34357986698886,18842
0000000000000000499a,NA24,126,127,5.87464319123E11,5327422.291,31.505655818908075,31.049651681526235,30.607351659596816,30.178475077709766,29.76275109563722,18843
0000000000000000499b,NA24,126,127,5.87464319123E11,5327422.291,150.5456384229518,147.0901577131926,143.71457522275557,140.4170529534639,137.19578882940493,18844
0000000000000000499c,NA24,126,127,5.87464319123E11,5327422.291,161.75028383831443,158.01953025506205,154.37483212662698,150.81419287390398,147.33568124897468,18845
0000000000000000499d,NA24,126,127,5.87464319123E11,5327422.291,288.02897548436295,281.3856189998015,274.8954949511692,268.5550623314881,262.3608693938688,18846
0000000000000000499e,NA24,126,127,5.87464319123E11,5327422.291,1784.115758731671,1742.9653447010542,1702.764053014954,1663.4900182276476,1625.1218030249743,18847
0000000000000000499f,NA24,126,127,5.87464319123E11,5327422.291,2301.0014099675027,2247.9291192258147,2196.080900488817,2145.4285556309424,2095.9444787367333,18848
000000000000000049a0,NA24,126,127,5.87464319123E11,5327422.291,1147.3573134195565,1120.893647857265,1095.040378484418,1069.783410791741,1045.1089578977194,18849
000000000000000049a1,NA24,126,127,5.87464319123E11,5327422.291,1112.9449040750235,1087.274979881777,1062.197101355681,1037.6976416129783,1013.7632675356531,18850
000000000000000049a2,NA24,126,127,5.87464319123E11,5327422.291,1035.2656036419323,1011.3873434439222,988.0598034632613,965.2703267390989,943.0064741026667,18851
000000000000000049a3,NA24,126,127,5.87464319123E11,5327422.291,283.66130374932635,279.78585776242585,275.9823687135304,272.2492857606638,268.5850948440034,18852
000000000000000049a4,NA24,126,127,5.87464319123E11,5327422.291,298.9872500034887,297.03294787385823,295.0914161649317,293.1625837,291.2463560139687,18853
000000000000000049a5,NA24,126,127,5.87464319123E11,5327422.291,505.6489971755339,502.3438780832017,499.06035308764945,495.7982914224408,492.5575569537583,18854
000000000000000049a6,NA24,126,127,5.87464319123E11,5327422.291,429.4254845691595,426.61858970838176,423.83003640365814,421.05971069062304,418.3074878708588,18855
000000000000000049a7,NA24,126,127,5.87464319123E11,5327422.291,421.03290761500324,418.2808601973076,415.5468084005657,412.8306293464751,410.1322040179402,18856
000000000000000049a8,NA24,126,127,5.87464319123E11,5327422.291,138.30663719571663,137.40260845082187,136.50448966225792,135.61224174237324,134.72582528307882,18857
000000000000000049a9,NA24,126,127,5.87464319123E11,5327422.291,147.09573225558137,146.13425580834448,145.1790607834729,144.2301107818837,143.2873637876133,18858
000000000000000049aa,NA24,126,127,5.87464319123E11,5327422.291,532.2198817872813,528.7410744234872,525.2850073219103,521.8515380747137,518.4405040093094,18859
000000000000000049ab,NA24,126,127,5.87464319123E11,5327422.291,48.200092911050305,47.88503744989065,47.57204213,47.26109272045593,46.95217453633771,18860
000000000000000049ac,NA24,126,127,5.87464319123E11,5327422.291,16.96132197715489,16.850455851485847,16.740314345137897,16.63089317610309,16.52218693690888,18861
000000000000000049ad,NA24,126,127,5.87464319123E11,5327422.291,41.487929735343414,41.21674853078486,40.947338276616684,40.67969044503982,40.413791007003134,18862
000000000000000049ae,NA24,126,127,5.87464319123E11,5327422.291,25.33290142646856,25.16731480185648,25.00281084402502,24.839382872236737,24.677022309431727,18863
000000000000000049af,NA24,126,127,5.87464319123E11,5327422.291,3.636706913456281,3.6057060257509663,3.575016141776123,3.5446336506966603,3.514554874519455,18864
000000000000000049b0,NA24,126,127,5.87464319123E11,5327422.291,20.320173078557943,20.025470506235887,19.73504197869147,19.448825462372824,19.166759744635897,18865
000000000000000049b1,NA24,126,127,5.87464319123E11,5327422.291,67.90621729418484,66.92137572759361,65.95081820523914,64.99433605,64.05172578,18866
000000000000000049b2,NA24,126,127,5.87464319123E11,5327422.291,78.57263247560894,77.26238134363962,75.97617248026204,74.71351189241979,73.47390795056366,18867
000000000000000049b3,NA24,126,127,5.87464319123E11,5327422.291,336.16133509418466,330.20496064944587,324.36689372721855,318.6444740797644,313.03510996500654,18868
000000000000000049b4,NA24,126,127,5.87464319123E11,5327422.291,47.00498428052482,46.236066745452774,45.480876079637625,44.73913598419847,44.01057991431657,18869
000000000000000049b5,NA24,126,127,5.87464319123E11,5327422.291,2.680421717021511,2.641547664141686,2.603237462977337,2.565482749084329,2.5282756694971815,18870
000000000000000049b6,NA24,126,127,5.87464319123E11,5327422.291,11.035093492255946,10.995756302440727,10.956834441217092,10.91832222433372,10.880214320355394,18871
000000000000000049b7,NA24,126,127,5.87464319123E11,5327422.291,25.634266672734874,25.601361267042122,25.568498313755175,25.535677507844365,25.502898769941467,18872
000000000000000049b8,NA24,126,127,5.87464319123E11,5327422.291,31.632992298160477,31.592386710058427,31.55183332134863,31.51133234,31.470882266381537,18873
000000000000000049b9,NA24,126,127,5.87464319123E11,5327422.291,25.796472910942928,25.763359743510414,25.730288545758057,25.69725971977354,25.66427359266386,18874
000000000000000049ba,NA24,126,127,5.87464319123E11,5327422.291,29.914111966284633,29.87571272323265,29.837363081414896,29.799062245188637,29.76081067219416,18875
000000000000000049bb,NA24,126,127,5.87464319123E11,5327422.291,35.098090464375744,35.05303781120231,35.008041755755315,34.963104253615406,34.918224121056745,18876
000000000000000049bc,NA24,126,127,5.87464319123E11,5327422.291,10.503544366885466,10.490061779864565,10.47659614150727,10.463148011600067,10.449716851643835,18877
000000000000000049bd,NA24,126,127,5.87464319123E11,5327422.291,37.424048218183586,37.37600832709617,37.32803103944659,37.28011623875466,37.23226057344326,18878
000000000000000049be,NA24,126,127,5.87464319123E11,5327422.291,18.58991124238562,18.56604891386198,18.542215946197082,18.51841410621331,18.494643384186077,18879
000000000000000049bf,NA24,126,127,5.87464319123E11,5327422.291,2.131194571294873,2.165398303182836,2.2003095672014714,2.235942691955849,2.2723123110426537,18880
000000000000000049c0,NA24,126,127,5.87464319123E11,5327422.291,11.194772231696007,11.363954501596748,11.536386529966611,11.712132664335282,11.891260798337274,18881
000000000000000049c1,NA24,126,127,5.87464319123E11,5327422.291,8.809849900821987,8.921111000327466,9.034412499354609,9.149794614943954,9.267299419941661,18882
000000000000000049c2,NA24,126,127,5.87464319123E11,5327422.291,9.816367020694484,9.900233660631722,9.985426136,10.071970250255157,10.159891874030532,18883
000000000000000049c3,NA24,126,127,5.87464319123E11,5327422.291,6.001819436385437,6.0338595383571585,6.066255944328188,6.099014652378699,6.1321421566127325,18884
000000000000000049c4,NA24,126,127,5.87464319123E11,5327422.291,6.582379021732672,6.762019876840662,6.953990576663892,7.159208903270359,7.378661129805513,18885
000000000000000049c5,NA24,126,127,5.87464319123E11,5327422.291,13.892968547492936,14.933460691296663,16.051879316082154,17.25406030243738,18.546276336668093,18886
000000000000000049c6,NA24,126,127,5.87464319123E11,5327422.291,8.349189231975396,8.974488851,9.646619342615157,10.369088073946868,11.145664955066298,18887
000000000000000049c7,NA24,126,127,5.87464319123E11,5327422.291,16.74335093,17.997318003332012,19.345199602458454,20.79402865707129,22.351365565241572,18888
000000000000000049c8,NA24,126,127,5.87464319123E11,5327422.291,44.792633153232636,48.14730843498571,51.75322684820541,55.62920548,59.79546877523294,18889
000000000000000049c9,NA24,126,127,5.87464319123E11,5327422.291,166.3438097217797,178.44577979217496,191.43637030805326,205.38126119634026,220.35099206405087,18890
000000000000000049ca,NA24,126,127,5.87464319123E11,5327422.291,333.8415037,350.9135884356061,368.86938938873044,387.7554268887917,407.6207233736202,18891
000000000000000049cb,NA24,126,127,5.87464319123E11,5327422.291,47.88236364750512,50.266498720727476,52.76934405372516,55.39680907191412,58.155100789594975,18892
000000000000000049cc,NA24,126,127,5.87464319123E11,5327422.291,2.1002936021930574,2.2048703673316807,2.314654235552868,2.429904340647396,2.550892978,18893
000000000000000049cd,NA24,126,127,5.87464319123E11,5327422.291,3.273756478293558,3.450306295547467,3.6363841851643603,3.832504391614361,4.039209467676552,18894
000000000000000049ce,NA24,126,127,5.87464319123E11,5327422.291,29.070849462656536,30.65089871072703,32.316837508911334,34.07333508424826,35.92531515609233,18895
000000000000000049cf,NA24,126,127,5.87464319123E11,5327422.291,39.050232034619555,41.17560188540638,43.41665072095185,45.77967408457657,48.271310075383745,18896
000000000000000049d0,NA24,126,127,5.87464319123E11,5327422.291,33.500959528365065,35.324589912367856,37.247490320373124,39.27506466,41.41300963494709,18897
000000000000000049d1,NA24,126,127,5.87464319123E11,5327422.291,251.35253690361907,265.03496429665825,279.46219376399074,294.6747726329199,310.7154463912731,18898
000000000000000049d2,NA24,126,127,5.87464319123E11,5327422.291,18.040756334134233,18.205000507153148,18.370739832157042,18.53798834676665,18.706759925780258,18899
000000000000000049d3,NA24,126,127,5.87464319123E11,5327422.291,34.34219135781114,34.524633704857486,34.70917743565245,34.89584217940552,35.08464397627448,18900
000000000000000049d4,NA24,126,127,5.87464319123E11,5327422.291,92.01264376163483,92.84338842255728,93.68172003,94.52770438523518,95.38141491742364,18901
000000000000000049d5,NA24,126,127,5.87464319123E11,5327422.291,58.56222868079202,59.09538320710729,59.6333911,60.176297731156616,60.72414471,18902
000000000000000049d6,NA24,126,127,5.87464319123E11,5327422.291,52.127361392861296,52.601932289827424,53.080823936462394,53.56407455,54.05172523532594,18903
000000000000000049d7,NA24,126,127,5.87464319123E11,5327422.291,51.853619241600946,52.32330027395769,52.79725617871399,53.27552931,53.75815192766133,18904
000000000000000049d8,NA24,126,127,5.87464319123E11,5327422.291,11.878798000583707,11.882636419447529,11.886484586502661,11.890342612058163,11.894210006785297,18905
000000000000000049d9,NA24,126,127,5.87464319123E11,5327422.291,14.312769879389023,14.316245450374199,14.319722090241907,14.323199731002276,14.326677883162269,18906
000000000000000049da,NA24,126,127,5.87464319123E11,5327422.291,23.78606788382666,23.791844397509987,23.797621834543577,23.80340081753581,23.809181408497682,18907
000000000000000049db,NA24,126,127,5.87464319123E11,5327422.291,146.56012978903092,146.5957243801228,146.63132075320544,146.66693066295377,146.70255011166049,18908
000000000000000049dc,NA24,126,127,5.87464319123E11,5327422.291,54.675097425994124,54.68837585556312,54.701657375746215,54.714941049096524,54.72822762179059,18909
000000000000000049dd,NA24,126,127,5.87464319123E11,5327422.291,10.607869524891274,10.610445468147963,10.613022253013156,10.615599488357093,10.618177336384802,18910
000000000000000049de,NA24,126,127,5.87464319123E11,5327422.291,8.778062895691022,8.746577020144054,8.716047545451552,8.686447069348782,8.657748926164308,18911
000000000000000049df,NA24,126,127,5.87464319123E11,5327422.291,6.603953818653063,6.445244839882338,6.291094855452794,6.141372853374721,5.995952172520363,18912
000000000000000049e0,NA24,126,127,5.87464319123E11,5327422.291,7.354365257540536,7.143458792592117,6.938600675283939,6.739617409893669,6.546340555712776,18913
000000000000000049e1,NA24,126,127,5.87464319123E11,5327422.291,6.82341367,6.627733745857849,6.437665343284605,6.2530478587001745,6.073724591308813,18914
000000000000000049e2,NA24,126,127,5.87464319123E11,5327422.291,22.28250433137071,21.64349290599612,21.02280700807847,20.41992066216023,19.83432370719132,18915
000000000000000049e3,NA24,126,127,5.87464319123E11,5327422.291,60.295928806119804,58.52653655105286,56.80914434517354,55.142218427861614,53.52427132143597,18916
000000000000000049e4,NA24,126,127,5.87464319123E11,5327422.291,118.0470066,114.36683064484623,110.8013861545931,107.34709389496757,104.00049047788362,18917
000000000000000049e5,NA24,126,127,5.87464319123E11,5327422.291,37.59550151394928,36.447695533145406,35.33567767295125,34.25834221642528,33.21461469012513,18918
000000000000000049e6,NA24,126,127,5.87464319123E11,5327422.291,30.055437065662737,29.274832146798616,28.519666894442704,27.789184861146236,27.082651315798223,18919
000000000000000049e7,NA24,126,127,5.87464319123E11,5327422.291,25.88633009924351,25.416246977890065,24.964282118173347,24.529925591505908,24.112684935324225,18920
000000000000000049e8,NA24,126,127,5.87464319123E11,5327422.291,35.41596966797133,34.68250344509615,33.97194718038348,33.28368722718842,32.617133269551026,18921
000000000000000049e9,NA24,126,127,5.87464319123E11,5327422.291,26.782292264224907,26.164701724439293,25.561357055953167,24.97193053302383,24.396100751412984,18922
000000000000000049ea,NA24,126,127,5.87464319123E11,5327422.291,344.61993642667494,336.67131565815515,328.9060313107574,321.31984802928423,313.90864971514713,18923
000000000000000049eb,NA24,126,127,5.87464319123E11,5327422.291,344.2518697,336.3117296981391,328.5547459516196,320.9766640399518,313.5733785512894,18924
000000000000000049ec,NA24,126,127,5.87464319123E11,5327422.291,350.12460953585366,342.0490247236916,334.15970736195123,326.4523518913587,318.92277078352043,18925
000000000000000049ed,NA24,126,127,5.87464319123E11,5327422.291,1327.8756224104284,1297.248334730836,1267.3274411853674,1238.0966775892568,1209.5401414377254,18926
000000000000000049ee,NA24,126,127,5.87464319123E11,5327422.291,2591.066725421925,2531.3040866996444,2472.919847026143,2415.882227852318,2360.1602105673555,18927
000000000000000049ef,NA24,126,127,5.87464319123E11,5327422.291,3071.736039145579,3000.886824092291,2931.6716731081433,2864.053063567357,2797.9939814545373,18928
000000000000000049f0,NA24,126,127,5.87464319123E11,5327422.291,1857.7491897243153,1814.900411625013,1773.039970199509,1732.1450136805342,1692.193271897718,18929
000000000000000049f1,NA24,126,127,5.87464319123E11,5327422.291,1069.2142125744222,1044.552912188567,1020.4604031863688,996.9236123,973.9297003,18930
000000000000000049f2,NA24,126,127,5.87464319123E11,5327422.291,549.5815340145739,538.8425649828555,528.3386261265313,518.0643761266451,508.01460976922345,18931
000000000000000049f3,NA24,126,127,5.87464319123E11,5327422.291,250.08026597344698,247.81349488044856,245.57612369742316,243.36762207315925,241.18746595616122,18932
000000000000000049f4,NA24,126,127,5.87464319123E11,5327422.291,249.7916559480448,248.15891726234568,246.53685094703047,244.92538502497698,243.3244553263883,18933
000000000000000049f5,NA24,126,127,5.87464319123E11,5327422.291,136.7377347426726,135.8439623353815,134.95603276119238,134.07390510870738,133.19754157542496,18934
000000000000000049f6,NA24,126,127,5.87464319123E11,5327422.291,47.95319944744768,47.63975714360932,47.328365883842594,47.01900780985812,46.71167211068802,18935
000000000000000049f7,NA24,126,127,5.87464319123E11,5327422.291,67.30096493259671,66.86105853034252,66.42402908473811,65.98985460793767,65.55851856837081,18936
000000000000000049f8,NA24,126,127,5.87464319123E11,5327422.291,32.34756909679652,32.136132368865354,31.926077321821815,31.71739553843859,31.510077630147098,18937
000000000000000049f9,NA24,126,127,5.87464319123E11,5327422.291,65.42956217281049,65.00188901533544,64.57701014,64.15490896522007,63.735566121554214,18938
000000000000000049fa,NA24,126,127,5.87464319123E11,5327422.291,240.98575278566318,239.41057102999633,237.84568913868856,236.2910276994606,234.74653716011542,18939
000000000000000049fb,NA24,126,127,5.87464319123E11,5327422.291,7.166949111613743,7.120103006668491,7.073563140097671,7.0273274246270105,6.981394021349167,18940
000000000000000049fc,NA24,126,127,5.87464319123E11,5327422.291,12.15467119231173,12.07522320057464,11.996294755022246,11.91788218,11.83998193975186,18941
000000000000000049fd,NA24,126,127,5.87464319123E11,5327422.291,16.496290260841263,16.38846377,16.28134219038435,16.174920821705825,16.069194964604876,18942
000000000000000049fe,NA24,126,127,5.87464319123E11,5327422.291,1.6212049830026805,1.5937052769009035,1.5668843878620096,1.5407231482046948,1.5152029911899212,18943
000000000000000049ff,NA24,126,127,5.87464319123E11,5327422.291,83.56503246257482,81.16625498,78.83731525140495,76.57616334387225,74.38080656436513,18944
00000000000000004a00,NA24,126,127,5.87464319123E11,5327422.291,603.8300498174917,586.3489424412709,569.3789366599035,552.9050381047606,536.9126610534071,18945
00000000000000004a01,NA24,126,127,5.87464319123E11,5327422.291,698.8161584896543,678.2903271686055,658.3690017951499,639.0343462336525,620.2690512640289,18946
00000000000000004a02,NA24,126,127,5.87464319123E11,5327422.291,202.76124290867216,196.77429716084214,190.9641283319133,185.32551946193925,179.8533990520341,18947
00000000000000004a03,NA24,126,127,5.87464319123E11,5327422.291,54.289216240794886,52.68658377113237,51.13126896145312,49.621870460931596,48.15703757764973,18948
00000000000000004a04,NA24,126,127,5.87464319123E11,5327422.291,7.909721786327509,7.677652068230148,7.452412767127101,7.233803131750588,7.021627460782404,18949
